employee_id,plan_id,attained_age_years,retirement_age,years_to_retirement,contribution_basis_rule,salary_basis_source,annual_contribution_basis,employer_contribution_rate,employee_contribution_rate,current_annual_employer_contribution,current_annual_employee_contribution,current_annual_total_contribution,contribution_frequency,expected_investment_return,annual_charges_rate,net_investment_return,dc_salary_escalation_rate,opening_member_corpus,opening_member_corpus_available,projected_opening_corpus_at_retirement,projected_future_contribution_corpus,projected_member_corpus_from_available_data,model_status,review_flag
E07026,SUP_DC_01,46.94318959616701,60.0,13.05681040383299,basic_salary_monthly,basic_salary_monthly,1137600.0,0.15,0.0,170640.0,0.0,170640.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4918484.437002569,4918484.437002569,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07027,SUP_DC_02,28.61054072553046,60.0,31.38945927446954,pensionable_salary_annual,pensionable_salary_annual,462000.0,0.1,0.05,46200.0,23100.0,69300.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,16348926.97259802,16348926.97259802,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07032,SUP_DC_01,34.8145106091718,60.0,25.185489390828202,basic_salary_monthly,basic_salary_monthly,648000.0,0.15,0.0,97200.0,0.0,97200.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11366473.727195058,11366473.727195058,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07033,SUP_DC_01,37.83436002737851,60.0,22.16563997262149,basic_salary_monthly,basic_salary_monthly,1209600.0,0.15,0.0,181440.0,0.0,181440.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15483546.069797063,15483546.069797063,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07034,SUP_DC_02,38.34907597535934,60.0,21.65092402464066,pensionable_salary_annual,pensionable_salary_annual,2374000.0,0.1,0.05,237400.0,118700.0,356100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,30920581.99194746,30920581.99194746,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07036,SUP_DC_01,50.34907597535934,60.0,9.65092402464066,basic_salary_monthly,basic_salary_monthly,1096800.0,0.15,0.0,164520.0,0.0,164520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2840044.740681482,2840044.740681482,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07037,SUP_DC_01,40.054757015742645,60.0,19.945242984257355,basic_salary_monthly,basic_salary_monthly,1636800.0,0.15,0.0,245520.0,0.0,245520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,16504489.75018244,16504489.75018244,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07040,SUP_DC_02,30.67214236824093,60.0,29.32785763175907,pensionable_salary_annual,pensionable_salary_annual,312000.0,0.1,0.05,31200.0,15600.0,46800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9025193.150316155,9025193.150316155,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07042,SUP_DC_01,21.09240246406571,60.0,38.907597535934286,basic_salary_monthly,basic_salary_monthly,361200.0,0.15,0.0,54180.0,0.0,54180.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,22580569.84947428,22580569.84947428,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07043,SUP_DC_01,41.76865160848734,60.0,18.23134839151266,basic_salary_monthly,basic_salary_monthly,614400.0,0.15,0.0,92160.0,0.0,92160.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5089590.027286522,5089590.027286522,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07044,SUP_DC_01,31.698836413415467,60.0,28.301163586584533,basic_salary_monthly,basic_salary_monthly,792000.0,0.15,0.0,118800.0,0.0,118800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,18857720.927331474,18857720.927331474,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07047,SUP_DC_02,42.379192334017795,60.0,17.620807665982205,pensionable_salary_annual,pensionable_salary_annual,797000.0,0.1,0.05,79700.0,39850.0,119550.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,6526276.105524925,6526276.105524925,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07050,SUP_DC_02,38.29705681040383,60.0,21.70294318959617,pensionable_salary_annual,pensionable_salary_annual,1132000.0,0.1,0.05,113200.0,56600.0,169800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,14852099.852463001,14852099.852463001,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07051,SUP_DC_01,45.05681040383299,60.0,14.94318959616701,basic_salary_monthly,basic_salary_monthly,897600.0,0.15,0.0,134640.0,0.0,134640.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4996258.0979572395,4996258.0979572395,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07054,SUP_DC_01,36.77754962354552,60.0,23.222450376454482,basic_salary_monthly,basic_salary_monthly,405600.0,0.15,0.0,60840.0,0.0,60840.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5809602.626837133,5809602.626837133,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07055,SUP_DC_01,51.79739904175222,60.0,8.202600958247778,basic_salary_monthly,basic_salary_monthly,1051200.0,0.15,0.0,157680.0,0.0,157680.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2123640.611043229,2123640.611043229,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07056,SUP_DC_01,38.46132785763176,60.0,21.53867214236824,basic_salary_monthly,basic_salary_monthly,848400.0,0.15,0.0,127260.0,0.0,127260.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10177288.280699434,10177288.280699434,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07057,SUP_DC_02,44.435318275154,60.0,15.564681724845997,pensionable_salary_annual,pensionable_salary_annual,683000.0,0.1,0.05,68300.0,34150.0,102450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4319032.392264646,4319032.392264646,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07058,SUP_DC_01,42.23956194387406,60.0,17.760438056125942,basic_salary_monthly,basic_salary_monthly,1586400.0,0.15,0.0,237960.0,0.0,237960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12477882.72722243,12477882.72722243,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07059,SUP_DC_01,44.101300479123886,60.0,15.898699520876114,basic_salary_monthly,basic_salary_monthly,961200.0,0.15,0.0,144180.0,0.0,144180.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6019382.650831076,6019382.650831076,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07062,SUP_DC_01,38.4394250513347,60.0,21.560574948665298,basic_salary_monthly,basic_salary_monthly,1640400.0,0.15,0.0,246060.0,0.0,246060.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19703441.328913637,19703441.328913637,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07063,SUP_DC_01,31.345653661875428,60.0,28.654346338124572,basic_salary_monthly,basic_salary_monthly,972000.0,0.15,0.0,145800.0,0.0,145800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,23925717.12363942,23925717.12363942,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07064,SUP_DC_01,36.10951403148528,60.0,23.890485968514717,basic_salary_monthly,basic_salary_monthly,1039200.0,0.15,0.0,155880.0,0.0,155880.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,15950190.410466384,15950190.410466384,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07067,SUP_DC_02,43.709787816563995,60.0,16.290212183436005,pensionable_salary_annual,pensionable_salary_annual,763000.0,0.1,0.05,76300.0,38150.0,114450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,5300455.885252104,5300455.885252104,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07068,SUP_DC_01,40.596851471594796,60.0,19.403148528405204,basic_salary_monthly,basic_salary_monthly,5606400.0,0.15,0.0,840960.0,0.0,840960.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,53086468.3621858,53086468.3621858,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07071,SUP_DC_02,28.689938398357288,60.0,31.310061601642712,pensionable_salary_annual,pensionable_salary_annual,601000.0,0.1,0.05,60100.0,30050.0,90150.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,21102770.382770654,21102770.382770654,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07072,SUP_DC_02,46.70225872689939,60.0,13.297741273100613,pensionable_salary_annual,pensionable_salary_annual,654000.0,0.1,0.05,65400.0,32700.0,98100.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,3055921.6128103402,3055921.6128103402,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07074,SUP_DC_01,38.83093771389459,60.0,21.169062286105408,basic_salary_monthly,basic_salary_monthly,498000.0,0.15,0.0,74700.0,0.0,74700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,5750627.105682281,5750627.105682281,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07076,SUP_DC_01,31.589322381930184,60.0,28.410677618069816,basic_salary_monthly,basic_salary_monthly,1003200.0,0.15,0.0,150480.0,0.0,150480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,24116218.054871842,24116218.054871842,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07077,SUP_DC_02,39.67419575633128,60.0,20.32580424366872,pensionable_salary_annual,pensionable_salary_annual,672000.0,0.1,0.05,67200.0,33600.0,100800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,7540634.061714873,7540634.061714873,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07078,SUP_DC_02,30.379192334017795,60.0,29.620807665982205,pensionable_salary_annual,pensionable_salary_annual,377000.0,0.1,0.05,37700.0,18850.0,56550.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,11241264.057746086,11241264.057746086,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07081,SUP_DC_01,39.605749486652975,60.0,20.394250513347025,basic_salary_monthly,basic_salary_monthly,388800.0,0.15,0.0,58320.0,0.0,58320.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,4113303.8275557104,4113303.8275557104,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07082,SUP_DC_01,38.71594798083505,60.0,21.284052019164953,basic_salary_monthly,basic_salary_monthly,630000.0,0.15,0.0,94500.0,0.0,94500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,7354466.912377665,7354466.912377665,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07083,SUP_DC_01,36.58590006844627,60.0,23.41409993155373,basic_salary_monthly,basic_salary_monthly,943200.0,0.15,0.0,141480.0,0.0,141480.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13766411.904801656,13766411.904801656,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07084,SUP_DC_01,37.34428473648186,60.0,22.65571526351814,basic_salary_monthly,basic_salary_monthly,1221600.0,0.15,0.0,183240.0,0.0,183240.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,16476807.274344658,16476807.274344658,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07085,SUP_DC_01,28.78302532511978,60.0,31.21697467488022,basic_salary_monthly,basic_salary_monthly,417600.0,0.15,0.0,62640.0,0.0,62640.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13105575.46277444,13105575.46277444,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07089,SUP_DC_01,28.514715947980836,60.0,31.485284052019164,basic_salary_monthly,basic_salary_monthly,361200.0,0.15,0.0,54180.0,0.0,54180.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11614655.830208046,11614655.830208046,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07091,SUP_DC_01,20.50650239561944,60.0,39.493497604380565,basic_salary_monthly,basic_salary_monthly,298800.0,0.15,0.0,44820.0,0.0,44820.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,19650256.014863398,19650256.014863398,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07092,SUP_DC_01,34.417522245037645,60.0,25.582477754962355,basic_salary_monthly,basic_salary_monthly,690000.0,0.15,0.0,103500.0,0.0,103500.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12562491.860212162,12562491.860212162,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07097,SUP_DC_02,41.02943189596167,60.0,18.97056810403833,pensionable_salary_annual,pensionable_salary_annual,1123000.0,0.1,0.05,112300.0,56150.0,168450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10789722.338993398,10789722.338993398,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07098,SUP_DC_01,53.36618754277892,60.0,6.633812457221083,basic_salary_monthly,basic_salary_monthly,783600.0,0.15,0.0,117540.0,0.0,117540.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,1159661.6085575353,1159661.6085575353,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07099,SUP_DC_01,35.66598220396988,60.0,24.334017796030118,basic_salary_monthly,basic_salary_monthly,880800.0,0.15,0.0,132120.0,0.0,132120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14182781.298021087,14182781.298021087,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07105,SUP_DC_01,44.323066392881586,60.0,15.676933607118414,basic_salary_monthly,basic_salary_monthly,1044000.0,0.15,0.0,156600.0,0.0,156600.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6382887.126507106,6382887.126507106,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07106,SUP_DC_01,43.43874058863792,60.0,16.56125941136208,basic_salary_monthly,basic_salary_monthly,2052000.0,0.15,0.0,307800.0,0.0,307800.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13943797.996331355,13943797.996331355,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07108,SUP_DC_01,27.00889801505818,60.0,32.99110198494182,basic_salary_monthly,basic_salary_monthly,621600.0,0.15,0.0,93240.0,0.0,93240.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,22957326.21048984,22957326.21048984,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07110,SUP_DC_01,19.789185489390828,60.0,40.21081451060917,basic_salary_monthly,basic_salary_monthly,378000.0,0.15,0.0,56700.0,0.0,56700.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,26467025.674147993,26467025.674147993,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07111,SUP_DC_02,44.16153319644079,60.0,15.838466803559207,pensionable_salary_annual,pensionable_salary_annual,1547000.0,0.1,0.05,154700.0,77350.0,232050.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,10172630.57796262,10172630.57796262,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07112,SUP_DC_01,33.69472963723477,60.0,26.305270362765228,basic_salary_monthly,basic_salary_monthly,1569600.0,0.15,0.0,235440.0,0.0,235440.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,30745304.988389432,30745304.988389432,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07114,SUP_DC_01,46.965092402464066,60.0,13.034907597535934,basic_salary_monthly,basic_salary_monthly,916800.0,0.15,0.0,137520.0,0.0,137520.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,3958725.740535989,3958725.740535989,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07115,SUP_DC_01,39.572895277207394,60.0,20.427104722792606,basic_salary_monthly,basic_salary_monthly,579600.0,0.15,0.0,86940.0,0.0,86940.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6169984.09535211,6169984.09535211,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07123,SUP_DC_02,45.856262833675565,60.0,14.143737166324435,pensionable_salary_annual,pensionable_salary_annual,485000.0,0.1,0.05,48500.0,24250.0,72750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2543329.667164175,2543329.667164175,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07124,SUP_DC_01,24.032854209445585,60.0,35.96714579055441,basic_salary_monthly,basic_salary_monthly,603600.0,0.15,0.0,90540.0,0.0,90540.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,29169168.691517428,29169168.691517428,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07125,SUP_DC_01,54.050650239561946,60.0,5.949349760438054,basic_salary_monthly,basic_salary_monthly,387600.0,0.15,0.0,58140.0,0.0,58140.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,494471.0466746701,494471.0466746701,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07127,SUP_DC_02,54.672142368240934,60.0,5.327857631759066,pensionable_salary_annual,pensionable_salary_annual,779000.0,0.1,0.05,77900.0,38950.0,116850.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,863945.9825623037,863945.9825623037,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07129,SUP_DC_01,48.59411362080767,60.0,11.405886379192332,basic_salary_monthly,basic_salary_monthly,265200.0,0.15,0.0,39780.0,0.0,39780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,903834.2267810593,903834.2267810593,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07130,SUP_DC_01,20.35044490075291,60.0,39.649555099247095,basic_salary_monthly,basic_salary_monthly,350400.0,0.15,0.0,52560.0,0.0,52560.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,23363049.826116446,23363049.826116446,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07131,SUP_DC_01,48.90896646132786,60.0,11.091033538672143,basic_salary_monthly,basic_salary_monthly,711600.0,0.15,0.0,106740.0,0.0,106740.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,2326921.1896863356,2326921.1896863356,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07132,SUP_DC_02,40.876112251882276,60.0,19.123887748117724,pensionable_salary_annual,pensionable_salary_annual,1946000.0,0.1,0.05,194600.0,97300.0,291900.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,19049616.86724784,19049616.86724784,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07134,SUP_DC_02,47.93976728268309,60.0,12.060232717316907,pensionable_salary_annual,pensionable_salary_annual,736000.0,0.1,0.05,73600.0,36800.0,110400.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,2876282.0868762084,2876282.0868762084,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07140,SUP_DC_02,27.980835044490075,60.0,32.01916495550992,pensionable_salary_annual,pensionable_salary_annual,563000.0,0.1,0.05,56300.0,28150.0,84450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,21191435.72163521,21191435.72163521,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07146,SUP_DC_01,36.8104038329911,60.0,23.1895961670089,basic_salary_monthly,basic_salary_monthly,601200.0,0.15,0.0,90180.0,0.0,90180.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,8594608.366853027,8594608.366853027,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07147,SUP_DC_01,40.27378507871321,60.0,19.72621492128679,basic_salary_monthly,basic_salary_monthly,685200.0,0.15,0.0,102780.0,0.0,102780.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6731446.606438729,6731446.606438729,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07152,SUP_DC_01,41.01026694045174,60.0,18.989733059548257,basic_salary_monthly,basic_salary_monthly,1362000.0,0.15,0.0,204300.0,0.0,204300.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,12304396.834786123,12304396.834786123,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07153,SUP_DC_01,38.8145106091718,60.0,21.185489390828202,basic_salary_monthly,basic_salary_monthly,1142400.0,0.15,0.0,171360.0,0.0,171360.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,13204584.484344335,13204584.484344335,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07156,SUP_DC_01,34.9678302532512,60.0,25.0321697467488,basic_salary_monthly,basic_salary_monthly,656400.0,0.15,0.0,98460.0,0.0,98460.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,11330779.57345356,11330779.57345356,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07158,SUP_DC_01,49.360711841204655,60.0,10.639288158795345,basic_salary_monthly,basic_salary_monthly,511200.0,0.15,0.0,76680.0,0.0,76680.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,1552678.797583278,1552678.797583278,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07161,SUP_DC_02,24.0684462696783,60.0,35.931553730321696,pensionable_salary_annual,pensionable_salary_annual,450000.0,0.1,0.05,45000.0,22500.0,67500.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,24457421.74586191,24457421.74586191,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07163,SUP_DC_01,58.31622176591376,60.0,1.6837782340862404,basic_salary_monthly,basic_salary_monthly,1176000.0,0.15,0.0,176400.0,0.0,176400.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,325829.9493894997,325829.9493894997,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07164,SUP_DC_02,57.08966461327858,60.0,2.910335386721421,pensionable_salary_annual,pensionable_salary_annual,1223000.0,0.1,0.05,122300.0,61150.0,183450.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,626672.7675207726,626672.7675207726,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07165,SUP_DC_01,37.90006844626968,60.0,22.099931553730322,basic_salary_monthly,basic_salary_monthly,820800.0,0.15,0.0,123120.0,0.0,123120.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,10466061.367692567,10466061.367692567,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07166,SUP_DC_01,29.01574264202601,60.0,30.98425735797399,basic_salary_monthly,basic_salary_monthly,465600.0,0.15,0.0,69840.0,0.0,69840.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,14289898.563372096,14289898.563372096,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07169,SUP_DC_01,35.460643394934976,60.0,24.539356605065024,basic_salary_monthly,basic_salary_monthly,417600.0,0.15,0.0,62640.0,0.0,62640.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,6855119.030864035,6855119.030864035,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07171,SUP_DC_02,39.893223819301845,60.0,20.106776180698155,pensionable_salary_annual,pensionable_salary_annual,365000.0,0.1,0.05,36500.0,18250.0,54750.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4005920.849362504,4005920.849362504,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07176,SUP_DC_01,40.53114305270363,60.0,19.468856947296374,basic_salary_monthly,basic_salary_monthly,2302800.0,0.15,0.0,345420.0,0.0,345420.0,Monthly,0.065,0.004,0.060740000000000016,0.065,,False,0.0,21987715.07910131,21987715.07910131,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07178,SUP_DC_02,39.90417522245038,60.0,20.095824777549623,pensionable_salary_annual,pensionable_salary_annual,832000.0,0.1,0.05,83200.0,41600.0,124800.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,9125222.20660213,9125222.20660213,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
E07179,SUP_DC_02,45.544147843942504,60.0,14.455852156057496,pensionable_salary_annual,pensionable_salary_annual,840000.0,0.1,0.05,84000.0,42000.0,126000.0,Monthly,0.067,0.004,0.06273200000000001,0.07,,False,0.0,4600957.008853495,4600957.008853495,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,True
