employee_id,plan_id,product_type,attained_age_years,model_input_quality_status,mortality_A,mortality_B,mortality_c,mortality_intensity_at_age,q_death_standalone_1y,decrement_engine_version
E09387,GTI_GRADE_03,GTI,48.07939767282683,Observed_or_Validated,0.0002,1e-05,1.1,0.0011775418752523724,0.0012248918792257296,P06-C01
E09393,GTI_GRADE_03,GTI,44.15605749486653,Observed_or_Validated,0.0002,1e-05,1.1,0.0008725704553310304,0.0009052548782182059,P06-C01
E09397,GTI_GRADE_03,GTI,49.36892539356605,Observed_or_Validated,0.0002,1e-05,1.1,0.0013053819927406874,0.0013588492011795653,P06-C01
E09403,GTI_GRADE_03,GTI,31.89869952087611,Observed_or_Validated,0.0002,1e-05,1.1,0.00040910904866754726,0.0004193105058331853,P06-C01
E09407,GTI_GRADE_03,GTI,42.587268993839835,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007791638110352555,0.0008073359982735152,P06-C01
E09408,GTI_GRADE_03,GTI,36.21629021218344,Observed_or_Validated,0.0002,1e-05,1.1,0.0005155654866061008,0.000530952155505202,P06-C01
E09419,GTI_GRADE_03,GTI,27.534565366187543,Observed_or_Validated,0.0002,1e-05,1.1,0.0003379525063281682,0.00034468116303936706,P06-C01
E09421,GTI_GRADE_03,GTI,37.49486652977413,Observed_or_Validated,0.0002,1e-05,1.1,0.0005564619719743551,0.0005738372853447397,P06-C01
E09424,GTI_GRADE_03,GTI,52.79123887748118,Observed_or_Validated,0.0002,1e-05,1.1,0.0017316908922774745,0.0018054273250405948,P06-C01
E09443,GTI_GRADE_03,GTI,35.964407939767284,Observed_or_Validated,0.0002,1e-05,1.1,0.0005080799355443421,0.0005231024106118002,P06-C01
E09445,GTI_GRADE_03,GTI,35.67419575633128,Observed_or_Validated,0.0002,1e-05,1.1,0.0004996751650644824,0.0005142886501297931,P06-C01
E09450,GTI_GRADE_03,GTI,51.57015742642026,Observed_or_Validated,0.0002,1e-05,1.1,0.0015634125582191006,0.0016291719138685377,P06-C01
E09457,GTI_GRADE_03,GTI,29.54688569472964,Observed_or_Validated,0.0002,1e-05,1.1,0.00036711865702377067,0.0003752714437733588,P06-C01
E09458,GTI_GRADE_03,GTI,24.61054072553046,Observed_or_Validated,0.0002,1e-05,1.1,0.00030439900603086034,0.0003094881484761658,P06-C01
E09459,GTI_GRADE_03,GTI,46.32443531827516,Observed_or_Validated,0.0002,1e-05,1.1,0.0010269757340993998,0.0010670980390397294,P06-C01
E09462,GTI_GRADE_03,GTI,34.789869952087614,Observed_or_Validated,0.0002,1e-05,1.1,0.0004754521291204535,0.0004888864464835302,P06-C01
E09467,GTI_GRADE_03,GTI,49.4154688569473,Observed_or_Validated,0.0002,1e-05,1.1,0.0013102964323947596,0.001363998440252376,P06-C01
E09469,GTI_GRADE_03,GTI,50.064339493497606,Observed_or_Validated,0.0002,1e-05,1.1,0.00138112929788698,0.0014382125706706315,P06-C01
E09470,GTI_GRADE_03,GTI,54.70773442847365,Observed_or_Validated,0.0002,1e-05,1.1,0.0020386540678239214,0.002126861656159092,P06-C01
E09486,GTI_GRADE_03,GTI,43.63860369609856,Observed_or_Validated,0.0002,1e-05,1.1,0.0008402048848362588,0.0008713268964257897,P06-C01
E09491,GTI_GRADE_03,GTI,32.2217659137577,Observed_or_Validated,0.0002,1e-05,1.1,0.0004156479885886315,0.0004261682996878614,P06-C01
E09495,GTI_GRADE_03,GTI,47.32101300479124,Observed_or_Validated,0.0002,1e-05,1.1,0.0011093766374617848,0.0011534575607470702,P06-C01
E09498,GTI_GRADE_03,GTI,51.644079397672826,Observed_or_Validated,0.0002,1e-05,1.1,0.0015730524227546311,0.00163926958747334,P06-C01
E09500,GTI_GRADE_03,GTI,41.204654346338124,Observed_or_Validated,0.0002,1e-05,1.1,0.0007076580583839891,0.0007323695006085609,P06-C01
E09501,GTI_GRADE_03,GTI,53.204654346338124,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0017932484561033993,0.0018698951940346923,P06-C01
E09508,GTI_GRADE_03,GTI,37.83436002737851,Observed_or_Validated,0.0002,1e-05,1.1,0.0005681847130900634,0.0005861297205737543,P06-C01
E09510,GTI_GRADE_03,GTI,38.496919917864474,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0005921849156961226,0.0006112957977194624,P06-C01
E09512,GTI_GRADE_03,GTI,33.177275838466805,Observed_or_Validated,0.0002,1e-05,1.1,0.0004362090501321453,0.00044773165989711177,P06-C01
E09522,GTI_GRADE_03,GTI,37.223819301848046,Observed_or_Validated,0.0002,1e-05,1.1,0.0005473712190501177,0.0005643046418650034,P06-C01
E09528,GTI_GRADE_03,GTI,37.26488706365503,Observed_or_Validated,0.0002,1e-05,1.1,0.0005487335555290107,0.0005657332056719305,P06-C01
E09529,GTI_GRADE_03,GTI,25.73579739904175,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00031621809678029466,0.00032188489313230063,P06-C01
E09531,GTI_GRADE_03,GTI,28.982888432580424,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0003583724283451569,0.0003660982509391208,P06-C01
E09533,GTI_GRADE_03,GTI,31.342915811088297,Observed_or_Validated,0.0002,1e-05,1.1,0.000398320425756561,0.00040799570170034374,P06-C01
E09535,GTI_GRADE_03,GTI,46.32443531827516,Observed_or_Validated,0.0002,1e-05,1.1,0.0010269757340993998,0.0010670980390397294,P06-C01
E09537,GTI_GRADE_03,GTI,40.3668720054757,Observed_or_Validated,0.0002,1e-05,1.1,0.0006686981331929179,0.0006915216206446398,P06-C01
E09539,GTI_GRADE_03,GTI,49.20739219712526,Observed_or_Validated,0.0002,1e-05,1.1,0.0012884941333593488,0.0013411542804733423,P06-C01
E09544,GTI_GRADE_03,GTI,43.02532511978097,Observed_or_Validated,0.0002,1e-05,1.1,0.0008038564875447417,0.0008332224478314292,P06-C01
E09549,GTI_GRADE_03,GTI,44.92265571526352,Observed_or_Validated,0.0002,1e-05,1.1,0.0009235513272231605,0.0009586944573937022,P06-C01
E09552,GTI_GRADE_03,GTI,39.85215605749487,Observed_or_Validated,0.0002,1e-05,1.1,0.0006462597816082376,0.0006679951736567397,P06-C01
E09555,GTI_GRADE_03,GTI,33.36344969199179,Observed_or_Validated,0.0002,1e-05,1.1,0.0004404378129338942,0.0004521665062928217,P06-C01
E09558,GTI_GRADE_03,GTI,40.988364134154686,Observed_or_Validated,0.0002,1e-05,1.1,0.000697299991438871,0.0007215096561748937,P06-C01
E09575,GTI_GRADE_03,GTI,31.143052703627653,Observed_or_Validated,0.0002,1e-05,1.1,0.0003945783764867247,0.0004040711158056468,P06-C01
E09577,GTI_GRADE_03,GTI,37.40177960301163,Observed_or_Validated,0.0002,1e-05,1.1,0.0005533133824073057,0.0005705356569214657,P06-C01
E09579,GTI_GRADE_03,GTI,40.70088980150582,Observed_or_Validated,0.0002,1e-05,1.1,0.0006838593271911728,0.0007074177077507237,P06-C01
E09601,GTI_GRADE_03,GTI,36.62422997946612,Observed_or_Validated,0.0002,1e-05,1.1,0.0005280765736973861,0.0005440718057435872,P06-C01
E09604,GTI_GRADE_03,GTI,27.21697467488022,Observed_or_Validated,0.0002,1e-05,1.1,0.00033383930220129106,0.0003403670433264911,P06-C01
E09617,GTI_GRADE_03,GTI,37.700205338809035,Observed_or_Validated,0.0002,1e-05,1.1,0.0005635069594639887,0.0005812246586616132,P06-C01
E09618,GTI_GRADE_03,GTI,31.055441478439427,Observed_or_Validated,0.0002,1e-05,1.1,0.0003929603648236379,0.00040237417299485216,P06-C01
E09621,GTI_GRADE_03,GTI,45.65639972621492,Observed_or_Validated,0.0002,1e-05,1.1,0.0009759629390741977,0.0010136307984775844,P06-C01
E09628,GTI_GRADE_03,GTI,36.6735112936345,Observed_or_Validated,0.0002,1e-05,1.1,0.0005296211776157851,0.0005456915302003123,P06-C01
E09633,GTI_GRADE_03,GTI,42.91854893908282,Observed_or_Validated,0.0002,1e-05,1.1,0.0007977422908561955,0.0008268127213884615,P06-C01
E09637,GTI_GRADE_03,GTI,28.61601642710472,Observed_or_Validated,0.0002,1e-05,1.1,0.0003529303767564999,0.0003603904925389158,P06-C01
E09647,GTI_GRADE_03,GTI,31.808350444900753,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0004073161023905786,0.000417430123102663,P06-C01
E09659,GTI_GRADE_03,GTI,40.56673511293634,Observed_or_Validated,0.0002,1e-05,1.1,0.0006777119380090345,0.000700972372914764,P06-C01
E09660,GTI_GRADE_03,GTI,34.171115674195754,Observed_or_Validated,0.0002,1e-05,1.1,0.0004596774469036454,0.0004723435119299987,P06-C01
E09664,GTI_GRADE_03,GTI,46.06160164271047,Observed_or_Validated,0.0002,1e-05,1.1,0.0010065167189753168,0.0010456549961852237,P06-C01
E09682,GTI_GRADE_03,GTI,49.40177960301163,Observed_or_Validated,0.0002,1e-05,1.1,0.0013088487452223674,0.001362481589030106,P06-C01
E09684,GTI_GRADE_03,GTI,44.85694729637235,Observed_or_Validated,0.0002,1e-05,1.1,0.0009190341156074113,0.0009539595049535138,P06-C01
E09694,GTI_GRADE_03,GTI,34.247775496235455,Observed_or_Validated,0.0002,1e-05,1.1,0.00046158171842338336,0.00047434053905963657,P06-C01
E09698,GTI_GRADE_03,GTI,30.390143737166323,Observed_or_Validated,0.0002,1e-05,1.1,0.0003811046709865977,0.0003899400372667819,P06-C01
E09701,GTI_GRADE_03,GTI,28.04928131416838,Observed_or_Validated,0.0002,1e-05,1.1,0.0003448888850173342,0.0003519563173121685,P06-C01
E09712,GTI_GRADE_03,GTI,57.75770020533881,Observed_or_Validated,0.0002,1e-05,1.1,0.0026589307615175217,0.002776064173469964,P06-C01
E09713,GTI_GRADE_03,GTI,45.125256673511295,Observed_or_Validated,0.0002,1e-05,1.1,0.0009376588244853376,0.0009734818265971145,P06-C01
E09731,GTI_GRADE_03,GTI,36.40246406570842,Observed_or_Validated,0.0002,1e-05,1.1,0.0005212149381852386,0.000536876428513367,P06-C01
E09735,GTI_GRADE_03,GTI,41.56605065023956,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0007254488523724502,0.0007510218614260306,P06-C01
E09738,GTI_GRADE_03,GTI,40.134154688569474,Observed_or_Validated,0.0002,1e-05,1.1,0.0006584166985581356,0.00068074168062348,P06-C01
E09749,GTI_GRADE_03,GTI,38.31074606433949,Observed_or_Validated,0.0002,1e-05,1.1,0.000585287261110657,0.0006040631358605428,P06-C01
E09751,GTI_GRADE_03,GTI,41.672826830937716,Observed_or_Validated,0.0002,1e-05,1.1,0.0007308235726864073,0.0007566567984804031,P06-C01
E09755,GTI_GRADE_03,GTI,46.573579739904176,Observed_or_Validated,0.0002,1e-05,1.1,0.001046848110508904,0.0010879257866394318,P06-C01
E09759,GTI_GRADE_03,GTI,41.7741273100616,Observed_or_Validated,0.0002,1e-05,1.1,0.0007359734777756959,0.0007620560060849214,P06-C01
E09761,GTI_GRADE_03,GTI,48.04380561259411,Observed_or_Validated,0.0002,1e-05,1.1,0.0011742313921932741,0.0012214227494598269,P06-C01
E09762,GTI_GRADE_03,GTI,32.772073921971256,Observed_or_Validated,0.0002,1e-05,1.1,0.0004272605941874758,0.0004383470469996951,P06-C01
E09763,GTI_GRADE_03,GTI,27.633127994524298,Observed_or_Validated,0.0002,1e-05,1.1,0.00033925454128122035,0.0003460467939507269,P06-C01
E09765,GTI_GRADE_03,GTI,38.691307323750856,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0005995186913159221,0.0006189857048527467,P06-C01
E09769,GTI_GRADE_03,GTI,49.48665297741273,Observed_or_Validated,0.0002,1e-05,1.1,0.0013178549293148887,0.0013719180110973277,P06-C01
E09775,GTI_GRADE_03,GTI,43.7782340862423,Observed_or_Validated,0.0002,1e-05,1.1,0.0008487818030167043,0.0008803179678314254,P06-C01
E09786,GTI_GRADE_03,GTI,41.322381930184804,Observed_or_Validated,0.0002,1e-05,1.1,0.0007133863828955059,0.0007383752725749806,P06-C01
E09787,GTI_GRADE_03,GTI,45.295003422313485,Observed_or_Validated,0.0002,1e-05,1.1,0.0009496901691758163,0.0009860928158492708,P06-C01
E09792,GTI_GRADE_03,GTI,48.016427104722794,Observed_or_Validated,0.0002,1e-05,1.1,0.001171692497592579,0.0012187621764552085,P06-C01
E09800,GTI_GRADE_03,GTI,36.889801505817935,Observed_or_Validated,0.0002,1e-05,1.1,0.0005364867281547955,0.0005528909493665554,P06-C01
E09803,GTI_GRADE_03,GTI,55.08555783709788,Observed_or_Validated,0.0002,1e-05,1.1,0.0021060713445453195,0.002197443319522726,P06-C01
E09807,GTI_GRADE_03,GTI,48.720054757015745,Observed_or_Validated,0.0002,1e-05,1.1,0.0012390917278650331,0.0012893891615766372,P06-C01
E09810,GTI_GRADE_03,GTI,27.581108829568787,Observed_or_Validated,0.0002,1e-05,1.1,0.00033856583210326675,0.00034532444603101056,P06-C01
E09811,GTI_GRADE_03,GTI,35.29911019849418,Observed_or_Validated,0.0002,1e-05,1.1,0.0004891511705801637,0.0005032524311157867,P06-C01
E09815,GTI_GRADE_03,GTI,44.39972621492129,Observed_or_Validated,0.0002,1e-05,1.1,0.000888373096107688,0.0009218199550075679,P06-C01
E09816,GTI_GRADE_03,GTI,43.81108829568789,Observed_or_Validated,0.0002,1e-05,1.1,0.0008508165438940193,0.0008824509482669912,P06-C01
E09828,GTI_GRADE_03,GTI,38.17659137577002,Observed_or_Validated,0.0002,1e-05,1.1,0.000580392221152005,0.0005989303204381342,P06-C01
E09829,GTI_GRADE_03,GTI,46.37371663244353,Observed_or_Validated,0.0002,1e-05,1.1,0.0010308691847804871,0.0010711787028802008,P06-C01
E09831,GTI_GRADE_03,GTI,45.02943189596167,Observed_or_Validated,0.0002,1e-05,1.1,0.0009309524015600027,0.0009664522333994776,P06-C01
E09834,GTI_GRADE_03,GTI,37.426420260095824,Observed_or_Validated,0.0002,1e-05,1.1,0.0005541441159232613,0.00057140676973726,P06-C01
E09837,GTI_GRADE_03,GTI,28.865160848733744,Observed_or_Validated,0.0002,1e-05,1.1,0.00035660532136011904,0.00036424486896937774,P06-C01
E09839,GTI_GRADE_03,GTI,41.440109514031484,Observed_or_Validated,0.0002,1e-05,1.1,0.0007191793448163324,0.0007444487759101637,P06-C01
E09844,GTI_GRADE_03,GTI,43.43052703627652,Observed_or_Validated,0.0002,1e-05,1.1,0.0008276335228685135,0.0008581483555147901,P06-C01
E09855,GTI_GRADE_03,GTI,44.79397672826831,Observed_or_Validated,0.0002,1e-05,1.1,0.0009147315867859455,0.0009494495626849156,P06-C01
E09856,GTI_GRADE_03,GTI,45.883641341546884,Observed_or_Validated,0.0002,1e-05,1.1,0.0009929524037438893,0.0010314380173831509,P06-C01
E09860,GTI_GRADE_03,GTI,42.46680355920602,Observed_or_Validated,0.0002,1e-05,1.1,0.0007725521230637487,0.0008004045529172984,P06-C01
E09869,GTI_GRADE_03,GTI,43.6933607118412,Observed_or_Validated,0.0002,1e-05,1.1,0.0008435547845542752,0.0008748385622156303,P06-C01
E09872,GTI_GRADE_03,GTI,56.0848733744011,Observed_or_Validated,0.0002,1e-05,1.1,0.0022965417039931923,0.00239682687231651,P06-C01
E09875,GTI_GRADE_03,GTI,28.88158795345654,Observed_or_Validated,0.0002,1e-05,1.1,0.0003568507057067113,0.0003645022338547761,P06-C01
E09884,GTI_GRADE_03,GTI,40.251882272416154,Observed_or_Validated,0.0002,1e-05,1.1,0.0006635893921999902,0.0006861651918971028,P06-C01
E09889,GTI_GRADE_03,GTI,30.65845311430527,Observed_or_Validated,0.0002,1e-05,1.1,0.00038579571651606965,0.0003948599784239459,P06-C01
E09893,GTI_GRADE_03,GTI,39.898699520876114,Observed_or_Validated,0.0002,1e-05,1.1,0.0006482438167935001,0.0006700754423119255,P06-C01
E09894,GTI_GRADE_03,GTI,39.42778918548939,Observed_or_Validated,0.0002,1e-05,1.1,0.0006285702932679856,0.0006494474844877887,P06-C01
E09895,GTI_GRADE_03,GTI,27.876796714579054,Observed_or_Validated,0.0002,1e-05,1.1,0.0003425264505287092,0.00034947850649850445,P06-C01
E09897,GTI_GRADE_03,GTI,38.507871321013006,Observed_or_Validated,0.0002,1e-05,1.1,0.0005925944842597131,0.000611725256680659,P06-C01
E09898,GTI_GRADE_03,GTI,43.12662559890486,Observed_or_Validated,0.0002,1e-05,1.1,0.0008097149379949891,0.0008393640279645802,P06-C01
E09901,GTI_GRADE_03,GTI,30.29158110882957,Observed_or_Validated,0.0002,1e-05,1.1,0.00037941133582053394,0.00038816407128495963,P06-C01
E09907,GTI_GRADE_03,GTI,29.49486652977413,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0003662921406901517,0.0003744045830397262,P06-C01
E09908,GTI_GRADE_03,GTI,46.143737166324435,Observed_or_Validated,0.0002,1e-05,1.1,0.0010128551928923165,0.0010522983841408289,P06-C01
E09909,GTI_GRADE_03,GTI,45.322381930184804,Observed_or_Validated,0.0002,1e-05,1.1,0.0009516490031973104,0.000988146007252775,P06-C01
E09915,GTI_GRADE_03,GTI,49.89185489390828,Observed_or_Validated,0.0002,1e-05,1.1,0.0013618708117131104,0.001418035310793953,P06-C01
E09918,GTI_GRADE_03,GTI,32.799452429842574,Observed_or_Validated,0.0002,1e-05,1.1,0.0004278543938689213,0.00043896979181817547,P06-C01
E09919,GTI_GRADE_03,GTI,19.890485968514717,Observed_or_Validated,0.0002,1e-05,1.1,0.0002665764483780873,0.000269815993473116,P06-C01
E09924,GTI_GRADE_03,GTI,37.24572210814511,Observed_or_Validated,0.0002,1e-05,1.1,0.0005480971348862831,0.000565065846936375,P06-C01
E09930,GTI_GRADE_03,GTI,33.43189596167009,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00044201146675041357,0.0004538168451838708,P06-C01
E09933,GTI_GRADE_03,GTI,40.761122518822724,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.00068664505099743,0.000710338433609654,P06-C01
E09934,GTI_GRADE_03,GTI,35.383983572895275,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.000491499686267297,0.0005057152644707555,P06-C01
E09935,GTI_GRADE_03,GTI,47.19233401779603,Observed_or_Validated,0.0002,1e-05,1.1,0.001098291776443201,0.0011418406070170515,P06-C01
E09937,GTI_GRADE_03,GTI,39.950718685831625,Observed_or_Validated,0.0002,1e-05,1.1,0.0006504717082289338,0.0006724113900381239,P06-C01
E09939,GTI_GRADE_03,GTI,32.0766598220397,Observed_or_Validated,0.0002,1e-05,1.1,0.00041268608688633385,0.00042306197459218324,P06-C01
E09945,GTI_GRADE_03,GTI,37.72758384668035,Observed_or_Validated,0.0002,1e-05,1.1,0.000564456751562811,0.0005822206064031986,P06-C01
E09946,GTI_GRADE_03,GTI,23.523613963039015,Observed_or_Validated,0.0002,1e-05,1.1,0.00029412512079433884,0.00029871200581415924,P06-C01
E09948,GTI_GRADE_03,GTI,46.168377823408626,Observed_or_Validated,0.0002,1e-05,1.1,0.0010147664311470164,0.001054301554370309,P06-C01
E09949,GTI_GRADE_03,GTI,42.36824093086927,Observed_or_Validated,0.0002,1e-05,1.1,0.0007671987401879418,0.0007947922321377151,P06-C01
E00004,GTI_SAL_02,GTI,30.143737166324435,Observed_or_Validated,0.0002,1e-05,1.1,0.00037690097315168933,0.00038553120295323657,P06-C01
E00018,GTI_SAL_02,GTI,52.63518138261465,Observed_or_Validated,0.0002,1e-05,1.1,0.0017090773168578913,0.0017817435841380816,P06-C01
E00019,GTI_SAL_02,GTI,41.52224503764545,Observed_or_Validated,0.0002,1e-05,1.1,0.0007232596132818695,0.0007487266213571642,P06-C01
E00022,GTI_SAL_02,GTI,51.79739904175222,Observed_or_Validated,0.0002,1e-05,1.1,0.0015932640476674414,0.0016604407558622686,P06-C01
E00026,GTI_SAL_02,GTI,41.82614647501711,Observed_or_Validated,0.0002,1e-05,1.1,0.0007386374090470698,0.0007648488845497336,P06-C01
E00029,GTI_SAL_02,GTI,54.940451745379875,Observed_or_Validated,0.0002,1e-05,1.1,0.00207989166164144,0.0021700354252646797,P06-C01
E00033,GTI_SAL_02,GTI,60.49555099247091,Review,0.0002,1e-05,1.1,0.0033920765351135676,0.003542854661895775,P06-C01
E00036,GTI_SAL_02,GTI,35.10746064339494,Observed_or_Validated,0.0002,1e-05,1.1,0.00048391743651238336,0.0004977639150392983,P06-C01
E00038,GTI_SAL_02,GTI,49.81519507186858,Observed_or_Validated,0.0002,1e-05,1.1,0.0013534125849314549,0.0014091734345362678,P06-C01
E00043,GTI_SAL_02,GTI,20.008213552361397,Observed_or_Validated,0.0002,1e-05,1.1,0.00026732768534721554,0.00027060398272981203,P06-C01
E00044,GTI_SAL_02,GTI,36.50924024640657,Observed_or_Validated,0.0002,1e-05,1.1,0.0005245005871035215,0.000540321893916192,P06-C01
E00047,GTI_SAL_02,GTI,33.78781656399726,Observed_or_Validated,0.0002,1e-05,1.1,0.00045036202362992164,0.0004625742840098878,P06-C01
E00050,GTI_SAL_02,GTI,33.22655715263518,Observed_or_Validated,0.0002,1e-05,1.1,0.00043732113631459845,0.0004488979441492646,P06-C01
E00054,GTI_SAL_02,GTI,35.60301163586585,Observed_or_Validated,0.0002,1e-05,1.1,0.0004976488790475953,0.0005121637500635341,P06-C01
E00055,GTI_SAL_02,GTI,35.00068446269678,Observed_or_Validated,0.0002,1e-05,1.1,0.00048104270205817103,0.0004947492235821513,P06-C01
E00057,GTI_SAL_02,GTI,27.24435318275154,Reconstructed_or_Imputed,0.0002,1e-05,1.1,0.0003341890053044452,0.0003407338289230848,P06-C01
E00059,GTI_SAL_02,GTI,44.79671457905544,Observed_or_Validated,0.0002,1e-05,1.1,0.0009149181167921492,0.0009496450852277521,P06-C01
E00060,GTI_SAL_02,GTI,35.61396303901437,Observed_or_Validated,0.0002,1e-05,1.1,0.000497959721252297,0.000512489720440012,P06-C01
E00063,GTI_SAL_02,GTI,35.4715947980835,Observed_or_Validated,0.0002,1e-05,1.1,0.0004939439700589332,0.0005082785211473907,P06-C01
E00067,GTI_SAL_02,GTI,20.26009582477755,Observed_or_Validated,0.0002,1e-05,1.1,0.0002689635751549894,0.0002723199019834598,P06-C01
E00069,GTI_SAL_02,GTI,38.926762491444215,Observed_or_Validated,0.0002,1e-05,1.1,0.0006085857576250401,0.0006284929902671998,P06-C01
E00070,GTI_SAL_02,GTI,28.59958932238193,Observed_or_Validated,0.0002,1e-05,1.1,0.0003526911255500396,0.00036013955920408277,P06-C01
E00074,GTI_SAL_02,GTI,28.91170431211499,Observed_or_Validated,0.0002,1e-05,1.1,0.0003573015760543199,0.00036497511712777023,P06-C01
E00077,GTI_SAL_02,GTI,41.52498288843258,Observed_or_Validated,0.0002,1e-05,1.1,0.0007233961731047685,0.0007488697934374483,P06-C01
E00079,GTI_SAL_02,GTI,48.10403832991102,Observed_or_Validated,0.0002,1e-05,1.1,0.001179840335597942,0.0012273004805071794,P06-C01
E00081,GTI_SAL_02,GTI,32.58590006844627,Observed_or_Validated,0.0002,1e-05,1.1,0.00042326358916036893,0.0004341551953660302,P06-C01
E00083,GTI_SAL_02,GTI,34.00684462696783,Observed_or_Validated,0.0002,1e-05,1.1,0.0004556434164433407,0.00046811297375084305,P06-C01
E00087,GTI_SAL_02,GTI,38.13278576317591,Observed_or_Validated,0.0002,1e-05,1.1,0.000578807348492109,0.0005972684572963604,P06-C01
E00089,GTI_SAL_02,GTI,37.59342915811088,Observed_or_Validated,0.0002,1e-05,1.1,0.0005598263613522502,0.0005773651905885489,P06-C01
E00090,GTI_SAL_02,GTI,37.609856262833674,Observed_or_Validated,0.0002,1e-05,1.1,0.0005603901720567669,0.0005779564023713121,P06-C01
E00091,GTI_SAL_02,GTI,52.720054757015745,Observed_or_Validated,0.0002,1e-05,1.1,0.0017213341987671951,0.0017945805808185775,P06-C01
E00094,GTI_SAL_02,GTI,37.02669404517454,Observed_or_Validated,0.0002,1e-05,1.1,0.0005409057206416389,0.0005575248080335499,P06-C01
E00095,GTI_SAL_02,GTI,25.399041752224505,Observed_or_Validated,0.0002,1e-05,1.1,0.00031254715948807,0.0003180345565285209,P06-C01
E00100,GTI_SAL_02,GTI,38.450376454483234,Observed_or_Validated,0.0002,1e-05,1.1,0.000590449010720486,0.0006094755877401749,P06-C01
