employee_id,plan_id,model_input_quality_status,grade,age_band,service_band,product_type,plan_assignment_method,active_rule_count,parameter_count,editable_parameter_count,locked_parameter_count,formula_template_count,formula_templates,statutory_locked_plan_flag,rule_engine_version,plan_assignment_valid_flag
E00002,GRAT_STD_01,Observed_or_Validated,E5,35-44,1-4,Gratuity,Employee gratuity_plan_id,18,18,8,10,9,bernoulli_disability | gompertz_makeham | gratuity_days_over_divisor | gratuity_eligibility | logistic_early_retirement | present_value_discounting | qualifying_service_rounding | salary_projection | weibull_withdrawal,False,P05-C01,True
E05117,GTI_SAL_02,Observed_or_Validated,E3,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05118,GTI_GRADE_03,Observed_or_Validated,E3,<25,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05120,GTI_SAL_02,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05122,GTI_GRADE_03,Observed_or_Validated,E7,45-54,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05125,GTI_GRADE_03,Observed_or_Validated,E2,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05127,GTI_GRADE_03,Observed_or_Validated,E5,25-34,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05128,GTI_FLAT_01,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05129,GTI_SAL_02,Reconstructed_or_Imputed,E4,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05130,GTI_FLAT_01,Observed_or_Validated,E5,45-54,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05131,GTI_FLAT_01,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05132,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05133,GTI_GRADE_03,Observed_or_Validated,E1,<25,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05134,GTI_SAL_02,Reconstructed_or_Imputed,E2,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05135,GTI_SAL_02,Observed_or_Validated,E6,55-59,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05136,GTI_FLAT_01,Observed_or_Validated,E5,35-44,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05137,GTI_SAL_02,Observed_or_Validated,E2,25-34,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05140,GTI_FLAT_01,Observed_or_Validated,E3,35-44,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05141,GTI_GRADE_03,Observed_or_Validated,E4,<25,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05142,GTI_SAL_02,Observed_or_Validated,E5,25-34,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05143,GTI_SAL_02,Observed_or_Validated,E4,25-34,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05146,GTI_SAL_02,Reconstructed_or_Imputed,E3,45-54,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05147,GTI_SAL_02,Observed_or_Validated,E6,45-54,30+,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05149,GTI_SAL_02,Observed_or_Validated,E5,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05150,GTI_SAL_02,Observed_or_Validated,E6,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05151,GTI_FLAT_01,Observed_or_Validated,E2,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05152,GTI_SAL_02,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05153,GTI_SAL_02,Observed_or_Validated,E5,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05154,GTI_GRADE_03,Observed_or_Validated,E3,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05156,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05157,GTI_SAL_02,Observed_or_Validated,E5,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05158,GTI_GRADE_03,Observed_or_Validated,E4,45-54,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05159,GTI_SAL_02,Observed_or_Validated,E6,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05160,GTI_FLAT_01,Observed_or_Validated,E3,35-44,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05161,GTI_GRADE_03,Observed_or_Validated,E3,25-34,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05162,GTI_FLAT_01,Observed_or_Validated,E3,35-44,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05165,GTI_SAL_02,Observed_or_Validated,E6,45-54,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05167,GTI_SAL_02,Observed_or_Validated,E7,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05168,GTI_FLAT_01,Observed_or_Validated,E2,25-34,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05169,GTI_FLAT_01,Observed_or_Validated,E2,25-34,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05170,GTI_SAL_02,Observed_or_Validated,E6,45-54,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05172,GTI_GRADE_03,Observed_or_Validated,E7,55-59,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05173,GTI_FLAT_01,Observed_or_Validated,E1,25-34,<1,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05176,GTI_SAL_02,Observed_or_Validated,E4,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05177,GTI_SAL_02,Observed_or_Validated,E6,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05178,GTI_FLAT_01,Observed_or_Validated,E4,25-34,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05179,GTI_FLAT_01,Observed_or_Validated,E3,35-44,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05180,GTI_SAL_02,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05181,GTI_SAL_02,Observed_or_Validated,E4,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05182,GTI_FLAT_01,Reconstructed_or_Imputed,E1,<25,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05183,GTI_SAL_02,Reconstructed_or_Imputed,E4,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05185,GTI_GRADE_03,Observed_or_Validated,E5,45-54,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05186,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05187,GTI_FLAT_01,Observed_or_Validated,E6,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05188,GTI_SAL_02,Observed_or_Validated,E5,45-54,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05189,GTI_FLAT_01,Observed_or_Validated,E6,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05190,GTI_GRADE_03,Observed_or_Validated,E3,25-34,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05191,GTI_FLAT_01,Reconstructed_or_Imputed,E5,35-44,<1,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05192,GTI_GRADE_03,Observed_or_Validated,E7,35-44,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05193,GTI_FLAT_01,Observed_or_Validated,E1,25-34,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05194,GTI_SAL_02,Observed_or_Validated,E5,25-34,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05196,GTI_FLAT_01,Observed_or_Validated,E6,45-54,5-9,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05197,GTI_FLAT_01,Observed_or_Validated,E2,35-44,20-29,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05199,GTI_GRADE_03,Observed_or_Validated,E5,45-54,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05201,GTI_GRADE_03,Observed_or_Validated,E2,<25,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05202,GTI_SAL_02,Observed_or_Validated,E4,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05203,GTI_GRADE_03,Observed_or_Validated,E6,35-44,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05204,GTI_GRADE_03,Observed_or_Validated,E7,35-44,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05205,GTI_FLAT_01,Observed_or_Validated,E2,25-34,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05206,GTI_GRADE_03,Observed_or_Validated,E4,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05207,GTI_FLAT_01,Observed_or_Validated,E3,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05208,GTI_FLAT_01,Observed_or_Validated,E3,25-34,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05209,GTI_SAL_02,Observed_or_Validated,E4,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05210,GTI_SAL_02,Observed_or_Validated,E3,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05213,GTI_SAL_02,Observed_or_Validated,E5,35-44,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05214,GTI_GRADE_03,Observed_or_Validated,E6,35-44,10-19,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05215,GTI_SAL_02,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05218,GTI_FLAT_01,Reconstructed_or_Imputed,E4,35-44,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05220,GTI_SAL_02,Observed_or_Validated,E7,45-54,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05221,GTI_SAL_02,Observed_or_Validated,E6,35-44,10-19,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05222,GTI_GRADE_03,Observed_or_Validated,E4,35-44,5-9,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05223,GTI_FLAT_01,Observed_or_Validated,E4,35-44,1-4,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05224,GTI_SAL_02,Observed_or_Validated,E8,55-59,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05225,GTI_SAL_02,Reconstructed_or_Imputed,E3,25-34,1-4,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05228,GTI_FLAT_01,Observed_or_Validated,E4,35-44,10-19,GTI,Employee gti_plan_id,10,10,9,1,5,gti_expected_claims | gti_flat_cover | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05231,GTI_SAL_02,Observed_or_Validated,E2,<25,5-9,GTI,Employee gti_plan_id,13,13,12,1,5,gti_expected_claims | gti_gross_premium | gti_salary_multiple | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05232,GTI_GRADE_03,Observed_or_Validated,E6,45-54,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
E05233,GTI_GRADE_03,Observed_or_Validated,E4,45-54,1-4,GTI,Employee gti_plan_id,17,17,16,1,5,gti_expected_claims | gti_grade_based | gti_gross_premium | gti_underwriting | limited_fluctuation_credibility,False,P05-C01,True
